timestamp,T1,RH_1,T2,RH_2
9844,21.7,36.1633333333333,19.0,38.79
9845,21.6666666666667,36.09,19.0,38.863333333333294
9846,21.6,36.09,18.89,38.9
9847,21.6,36.09,18.89,38.845
9848,21.6,36.09,18.89,38.9
9849,21.5,36.1266666666667,18.79,38.8266666666667
9850,21.5,36.2,18.79,38.9
9851,21.5,36.2,18.76,38.9
9852,21.426666666666698,36.1266666666667,18.7,38.9666666666667
9853,21.39,36.09,18.7,38.933333333333294
9854,21.39,36.09,18.6333333333333,39.0
9855,21.39,36.09,18.6666666666667,39.0
9856,21.323333333333295,36.1633333333333,18.6,39.0
9857,21.356666666666698,36.2,18.6,39.0
9858,21.29,36.2,18.533333333333296,39.0
9859,21.29,36.2,18.5,39.03
9860,21.2,36.09,18.5,39.09
9861,21.2,36.09,18.39,39.03
9862,21.2,36.09,18.39,39.09
9863,21.2,36.09,18.356666666666698,39.09
9864,21.1666666666667,36.2,18.356666666666698,39.1633333333333
9865,21.1,36.2,18.29,39.2
9866,21.1,36.2,18.29,39.2225
9867,21.1,36.2,18.29,39.29
9868,21.066666666666695,36.26,18.2,39.23
9869,21.0,36.2,18.2,39.29
9870,21.0,36.2,18.2,39.4
9871,20.926666666666698,36.2,18.1333333333333,39.4
9872,20.89,36.29,18.1666666666667,39.433333333333294
9873,20.89,36.29,18.1,39.5
9874,20.89,36.29,18.1,39.5
9875,20.89,36.29,18.1,39.5
9876,20.79,36.23,18.1,39.59
9877,20.79,36.29,18.1,39.59
9878,20.79,36.29,18.1,39.59
9879,20.79,36.29,18.033333333333296,39.59
9880,20.79,36.29,18.0,39.6266666666667
9881,20.79,36.29,18.0,39.7
9882,20.73,36.29,18.0,39.7
9883,20.7,36.45666666666669,18.0,39.7
9884,20.76,36.99,18.0,39.995
9885,20.79,37.1566666666667,18.0,40.3266666666667
9886,20.79,37.1566666666667,18.0,40.4
9887,20.79,37.06,18.0,40.29
9888,20.79,37.0,18.0,40.29
9889,20.79,36.9,18.0,40.1633333333333
9890,20.79,36.9,18.0,40.03
9891,20.79,36.79,18.0,39.863333333333294
9892,20.79,36.73,18.0,39.79
9893,20.79,36.59,18.1,39.6633333333333
9894,20.79,36.59,18.033333333333296,38.9233333333333
9895,20.79,36.6233333333333,18.0,38.4666666666667
9896,20.79,37.95666666666669,18.1333333333333,38.6
9897,20.89,38.95,18.29,38.86
9898,20.89,39.86,18.43,39.1333333333333
9899,20.963333333333296,39.4666666666667,18.533333333333296,39.23
9900,21.0,38.6933333333333,18.6,39.5633333333333
9901,21.0,38.2266666666667,18.6333333333333,39.73
9902,21.0,37.8333333333333,18.76,39.73
9903,21.0,37.7,18.79,39.495
9904,21.033333333333296,37.6266666666667,18.823333333333295,39.4
9905,21.033333333333296,37.7,18.89,39.3266666666667
9906,21.1,37.6633333333333,19.033333333333296,39.3266666666667
9907,21.1,37.53,19.1666666666667,39.2666666666667
9908,21.2,37.4666666666667,19.29,39.1633333333333
9909,21.26,37.4,19.356666666666698,39.03
9910,21.323333333333295,37.363333333333294,19.426666666666698,39.0
9911,21.463333333333296,37.7633333333333,19.566666666666695,38.86
9912,21.533333333333296,37.7666666666667,19.7633333333333,38.7
9913,21.6,37.36,19.963333333333296,38.56666666666669
9914,21.7,37.2,20.1333333333333,38.2966666666667
9915,21.76,37.1266666666667,20.26,38.03
9916,21.84,37.0,20.323333333333295,38.06
9917,21.89,36.863333333333294,20.39,37.86
9918,21.963333333333296,36.73,20.5,37.76
9919,22.0,36.59,20.5,37.6266666666667
9920,22.066666666666695,36.59,20.6,37.43
9921,22.1,36.4,20.6666666666667,37.29
9922,22.1,36.4,20.73,37.223333333333294
9923,22.23,36.39,20.815,37.1725
9924,22.29,36.39,20.89,37.0
9925,22.29,36.06,20.89,36.6633333333333
9926,22.356666666666698,35.93333333333331,20.963333333333296,36.53
9927,22.5,35.9,21.1,36.4666666666667
9928,22.566666666666695,35.8266666666667,21.1,36.3266666666667
9929,22.6,35.76,21.2,36.2
9930,22.6,35.6266666666667,21.2,36.2
9931,22.6,35.56,21.1666666666667,36.2
9932,22.6666666666667,35.5,21.1666666666667,36.2
9933,22.7,35.53,21.2,36.2
9934,22.7,35.6633333333333,21.2,36.1266666666667
9935,22.73,37.723333333333294,21.2,36.03
9936,22.79,40.895,21.2,36.363333333333294
9937,22.79,39.723333333333294,21.2,36.8
9938,22.7,38.3333333333333,21.2,37.06
9939,22.7,37.8,21.1,37.06
9940,22.7,37.1333333333333,21.1,36.933333333333294
9941,22.7,36.86,21.0,36.76
9942,22.6,36.4666666666667,21.0,36.7675
9943,22.6,36.3266666666667,20.926666666666698,36.79
9944,22.6,36.2,20.89,36.9
9945,22.6,36.2,20.89,36.9666666666667
9946,22.7,36.6566666666667,20.89,36.933333333333294
9947,22.7,37.0633333333333,20.823333333333295,37.06
9948,22.73,37.5,20.79,37.1933333333333
9949,22.79,37.76,20.79,37.4666666666667
9950,22.89,38.2666666666667,20.7,37.8
9951,23.03,38.2666666666667,20.7,38.3333333333333
9952,23.2,37.9,20.7,38.53
9953,23.1333333333333,37.6333333333333,20.6333333333333,38.59
9954,23.1,37.223333333333294,20.6,38.59
9955,23.1,37.03,20.6,38.53
9956,23.1,36.745,20.566666666666695,38.363333333333294
9957,23.1,36.53,20.5,38.29
9958,23.1,36.863333333333294,20.5,39.2566666666667
9959,23.066666666666695,37.1266666666667,20.5,39.723333333333294
9960,23.0,37.2,20.463333333333296,39.79
9961,23.0,37.26,20.39,39.8725
9962,23.0,37.2,20.323333333333295,39.9666666666667
9963,22.963333333333296,37.2,20.26,40.0
9964,22.89,37.2,20.2,39.933333333333294
9965,22.89,37.2,20.1,39.9
9966,22.823333333333295,37.06666666666669,20.1,39.9666666666667
9967,22.79,37.0,20.0,39.933333333333294
9968,22.79,37.0,20.0,40.0
9969,22.7,37.1266666666667,19.89,40.1266666666667
9970,22.7,37.26,19.823333333333295,40.1266666666667
9971,22.6666666666667,37.4666666666667,19.79,40.2
9972,22.6,37.4,19.73,40.2
9973,22.6,37.4,19.6666666666667,40.29
9974,22.533333333333296,37.4,19.6,40.29
9975,22.5,37.4,19.566666666666695,40.4
9976,22.4175,37.4,19.5,40.4666666666667
9977,22.39,37.4,19.463333333333296,40.5
9978,22.39,37.433333333333294,19.39,40.5
9979,22.323333333333295,37.433333333333294,19.39,40.6266666666667
9980,22.29,37.5,19.39,40.76
9981,22.29,37.5,19.29,40.845
9982,22.26,37.5,19.29,40.9
9983,22.2,37.5,19.29,40.9
9984,22.2,37.5,19.26,40.863333333333294
9985,22.2,37.5,19.26,40.863333333333294
9986,22.1,37.5,19.2,40.79
9987,22.1,37.5,19.2,40.863333333333294
9988,22.066666666666695,37.5,19.1666666666667,40.863333333333294
9989,22.0,37.5,19.1,40.863333333333294
9990,22.0,37.5,19.0,40.79
9991,22.0,37.5,19.0,40.79
9992,21.963333333333296,37.4666666666667,19.0,40.79
9993,21.89,37.4,18.926666666666698,40.863333333333294
9994,21.89,37.4,18.89,40.933333333333294
9995,21.815,37.3175,18.823333333333295,40.933333333333294
9996,21.79,37.29,18.79,40.9
9997,21.79,37.29,18.79,40.9666666666667
9998,21.79,37.29,18.7,41.1266666666667
9999,21.7,37.3266666666667,18.7,41.2
10000,21.7,37.4,18.65,41.245
10001,21.6333333333333,37.3266666666667,18.6,41.23
10002,21.6333333333333,37.3266666666667,18.533333333333296,41.29
10003,21.6,37.29,18.566666666666695,41.4
10004,21.6,37.29,18.5,41.4666666666667
10005,21.566666666666695,37.4,18.5,41.59
10006,21.5,37.4,18.426666666666698,41.59
10007,21.5,37.433333333333294,18.39,41.6266666666667
10008,21.5,37.5,18.39,41.7
10009,21.5,37.5,18.39,41.8266666666667
10010,21.426666666666698,37.433333333333294,18.323333333333295,41.9
10011,21.39,37.4,18.29,41.933333333333294
10012,21.39,37.4,18.29,42.06
10013,21.356666666666698,37.5,18.29,42.09
10014,21.356666666666698,37.5,18.29,42.1633333333333
10015,21.29,37.645,18.29,42.23
10016,21.29,38.03,18.29,42.363333333333294
10017,21.29,38.223333333333294,18.2,42.53
10018,21.29,38.1633333333333,18.2,42.59
10019,21.29,38.03,18.2,42.59
10020,21.26,38.03,18.2,42.6266666666667
10021,21.2,38.223333333333294,18.2,42.6266666666667
10022,21.2,38.29,18.2,42.79
10023,21.2,38.29,18.2,42.863333333333294
10024,21.2,38.4666666666667,18.23,42.9633333333333
10025,21.2,38.4,18.23,43.09
10026,21.2,38.433333333333294,18.29,43.29
10027,21.2,38.5,18.29,43.23
10028,21.2,38.5,18.39,43.09
10029,21.2,38.56,18.39,43.03
10030,21.2,38.59,18.426666666666698,43.03
10031,21.2,38.59,18.5,42.9633333333333
10032,21.2,38.6566666666667,18.5,42.9
10033,21.2,38.79,18.5,42.9
10034,21.2,38.79,18.6333333333333,42.8266666666667
10035,21.2,38.79,18.76,42.6933333333333
10036,21.2,38.79,18.823333333333295,42.5
10037,21.2,38.79,18.89,42.475
10038,21.26,38.863333333333294,18.89,42.3266666666667
10039,21.2,38.79,19.033333333333296,42.2
10040,21.26,38.79,19.1,42.1266666666667
10041,21.29,38.76,19.23,41.863333333333294
10042,21.29,38.6266666666667,19.29,41.6566666666667
10043,21.29,38.56,19.323333333333295,41.1933333333333
10044,21.29,38.433333333333294,19.463333333333296,40.86
10045,21.29,38.223333333333294,19.5,40.4
10046,21.29,38.03,19.5,40.06666666666669
10047,21.29,37.863333333333294,19.39,39.6633333333333
10048,21.29,37.6566666666667,19.323333333333295,39.53
10049,21.29,37.4666666666667,19.29,39.363333333333294
10050,21.29,37.3266666666667,19.29,39.29
10051,21.29,37.223333333333294,19.29,39.1633333333333
10052,21.29,37.09,19.29,39.03
10053,21.29,36.863333333333294,19.323333333333295,38.723333333333294
10054,21.29,36.695,19.39,38.463333333333296
10055,21.29,36.59,19.426666666666698,38.29
10056,21.23,36.4,19.5,38.1566666666667
10057,21.29,36.4,19.5,37.95
10058,21.23,36.2,19.6,37.76
10059,21.23,36.1266666666667,19.6,37.6266666666667
10060,21.26,36.06,19.6,37.4666666666667
10061,21.2,36.0,19.6,37.3266666666667
10062,21.23,35.9,19.6333333333333,37.29
10063,21.23,35.8266666666667,19.7,37.23
10064,21.2,35.76,19.6,37.0
10065,21.2,35.70000000000001,19.6,37.0
10066,21.2,35.59000000000001,19.566666666666695,37.0
10067,21.2,35.59000000000001,19.566666666666695,37.0
10068,21.2,35.5,19.6,36.863333333333294
10069,21.2,35.5,19.6,36.73
10070,21.2,35.5,19.7,36.76
10071,21.2,35.5,19.7,36.7
10072,21.2,35.5,19.7,36.6633333333333
10073,21.2,35.5,19.6333333333333,36.59
10074,21.2,35.5,19.6,36.59
10075,21.1333333333333,35.4,19.6,36.53
10076,21.1333333333333,35.4,19.6,36.5
10077,21.1,35.4,19.6,36.5
10078,21.1,35.4,19.533333333333296,36.5
10079,21.1,35.4,19.5,36.59
10080,21.1,35.4,19.426666666666698,36.59
10081,21.1,35.4,19.39,36.6266666666667
10082,21.1,35.4,19.39,36.7
10083,21.066666666666695,35.363333333333294,19.356666666666698,36.7
10084,21.066666666666695,35.49,19.29,36.8333333333333
10085,21.1,35.8266666666667,19.29,36.9
10086,21.1,35.9666666666667,19.29,36.9666666666667
10087,21.1333333333333,36.0,19.39,36.9
10088,21.2,36.0,19.39,36.9666666666667
10089,21.23,36.03,19.5,37.09
10090,21.356666666666698,36.09,19.566666666666695,37.1633333333333
10091,21.533333333333296,36.49,19.73,37.29
10092,21.6666666666667,37.823333333333295,19.856666666666698,37.363333333333294
10093,21.84,39.85,20.033333333333296,37.95666666666669
10094,21.926666666666698,39.2966666666667,20.1666666666667,38.49
10095,22.066666666666695,38.7566666666667,20.245,38.645
10096,22.1,38.1,20.29,38.52666666666669
10097,22.1666666666667,37.9666666666667,20.356666666666698,38.2666666666667
10098,22.23,37.56,20.426666666666698,38.23
10099,22.29,37.36,20.566666666666695,38.23
10100,22.426666666666698,37.1633333333333,20.73,38.1633333333333
10101,22.5,37.09,20.79,38.1633333333333
10102,22.6,37.09,20.89,38.2
10103,22.6,37.09,20.89,38.2
10104,22.6333333333333,37.09,20.89,38.2
10105,22.7,37.09,20.963333333333296,38.2
10106,22.7,36.9666666666667,21.0,38.09
10107,22.7,36.8266666666667,21.0,38.03
10108,22.79,36.7,20.89,38.0
10109,22.79,36.6266666666667,20.89,38.06
10110,22.79,36.59,20.856666666666698,38.2
10111,22.73,36.6633333333333,20.79,38.3333333333333
10112,22.7,36.79,20.76,38.433333333333294
10113,22.7,36.8725,20.7,38.6333333333333
10114,22.6333333333333,36.9,20.6,38.69
10115,22.6,36.9,20.463333333333296,38.9
10116,22.6,36.9,20.39,38.9666666666667
10117,22.6,37.0,20.356666666666698,39.09
10118,22.533333333333296,37.06,20.29,39.1633333333333
10119,22.5,37.29,20.2,39.2
10120,22.5,37.29,20.1333333333333,39.3333333333333
10121,22.39,37.2,20.1,39.53
10122,22.39,37.26,20.033333333333296,39.53
10123,22.356666666666698,37.29,19.963333333333296,39.59
10124,22.29,37.29,19.89,39.6633333333333
10125,22.29,37.29,19.79,39.7
10126,22.29,37.29,19.79,39.7
10127,22.2,37.3266666666667,19.7,39.73
10128,22.2,37.52666666666669,19.6333333333333,39.79
10129,22.1666666666667,37.7,19.6,39.73
10130,22.1,37.7,19.6,39.73
10131,22.1,37.59,19.5,39.79
10132,22.025,37.4975,19.5,39.79
10133,22.0,37.4,19.445,39.79
10134,22.0,37.4,19.39,39.79
10135,21.926666666666698,37.4,19.323333333333295,39.79
10136,21.89,37.4,19.29,39.9
10137,21.89,37.4,19.29,39.9666666666667
10138,21.79,37.3266666666667,19.2,39.9
10139,21.79,37.4,19.2,39.9
10140,21.79,37.4,19.1666666666667,40.0
10141,21.79,37.4,19.1,40.06
10142,21.7,37.4,19.1,40.2
10143,21.7,37.4,19.033333333333296,40.1266666666667
10144,21.7,37.5,19.0,40.09
10145,21.6333333333333,37.433333333333294,18.926666666666698,40.1633333333333
10146,21.6,37.4,18.89,40.2
10147,21.6,37.4,18.89,40.26
10148,21.566666666666695,37.4,18.856666666666698,40.26
10149,21.5,37.4,18.79,40.26
10150,21.5,37.4,18.7,40.3266666666667
10151,21.5,37.4,18.6333333333333,40.3266666666667
10152,21.5,37.4,18.6,40.433333333333294
10153,21.39,37.29,18.525,40.5225
10154,21.39,37.29,18.5,40.59
10155,21.39,37.2,18.39,40.59
10156,21.39,37.2,18.39,40.59
10157,21.29,37.2,18.323333333333295,40.6266666666667
10158,21.29,37.2,18.323333333333295,40.7
10159,21.29,37.3,18.2,40.8
10160,21.29,37.6933333333333,18.2,41.1333333333333
10161,21.29,37.73,18.1666666666667,41.4
10162,21.29,37.6566666666667,18.1,41.52666666666669
10163,21.2,37.79,18.033333333333296,41.7666666666667
10164,21.2,37.93,18.033333333333296,41.9
10165,21.2,38.1266666666667,18.0,42.09
10166,21.2,38.26,18.0,42.1633333333333
10167,21.2,38.1633333333333,18.0,42.4
10168,21.2,38.09,17.926666666666698,42.4
10169,21.1,38.09,17.926666666666698,42.4
10170,21.1,38.09,18.0,42.3266666666667
10171,21.1,38.09,18.0,42.345
10172,21.1,38.09,18.033333333333296,42.3266666666667
10173,21.1,38.09,18.033333333333296,42.3266666666667
10174,21.1,38.09,18.1,42.363333333333294
10175,21.1,38.09,18.1666666666667,42.29
10176,21.1,38.1566666666667,18.36,42.26
10177,21.1,38.29,18.8333333333333,41.8666666666667
10178,21.1,38.2,19.456666666666695,40.99666666666669
10179,21.1666666666667,38.2,20.0633333333333,40.1966666666667
10180,21.2,38.2,20.63,39.49
10181,21.2,38.2,21.03,39.03
10182,21.2,38.2,21.46,38.49
10183,21.2,38.2,21.6666666666667,38.09666666666671
10184,21.29,38.2,21.86,37.723333333333294
10185,21.29,38.2,22.066666666666695,37.463333333333296
10186,21.29,38.1633333333333,22.323333333333295,36.99
10187,21.356666666666698,38.09,22.463333333333296,36.6566666666667
10188,21.39,38.06,22.6,36.3333333333333
10189,21.39,38.0,22.6666666666667,36.1266666666667
10190,21.426666666666698,38.0,22.7,36.0
10191,21.5,38.0,22.675,35.8975
10192,21.5,38.0,22.6,35.79
10193,21.6,38.0,22.6,35.70000000000001
10194,21.6666666666667,38.0,22.6,35.70000000000001
10195,21.7,37.863333333333294,22.566666666666695,35.70000000000001
10196,21.76,37.73,22.5,35.70000000000001
10197,21.823333333333295,37.6633333333333,22.5,35.59000000000001
10198,21.963333333333296,37.53,22.5,35.53
10199,22.0,37.4666666666667,22.5,35.5
10200,22.066666666666695,37.4,22.5,35.5
10201,22.1333333333333,37.363333333333294,22.5,35.5
10202,22.2,37.29,22.5,35.5
10203,22.26,37.26,22.5,35.43333333333331
10204,22.26,37.2,22.5,35.43333333333331
10205,22.26,37.2,22.39,35.4
10206,22.2,37.2,22.323333333333295,35.4
10207,22.2,37.2,22.29,35.5
10208,22.2,37.2,22.23,35.5
10209,22.2,37.2,22.1666666666667,35.5
10210,22.2,37.1175,22.1666666666667,35.5
10211,22.26,37.09,22.2,35.5
10212,22.2,37.0,22.1,35.53
10213,22.2,37.06,22.033333333333296,35.59000000000001
10214,22.2,37.09,21.89,35.73
10215,22.2,37.09,21.823333333333295,35.79
10216,22.2,37.03,21.7,35.93333333333331
10217,22.2,37.09,21.6333333333333,36.0
10218,22.1333333333333,37.03,21.566666666666695,36.1266666666667
10219,22.1333333333333,37.03,21.5,36.2
10220,22.1,37.09,21.463333333333296,36.29
10221,22.1,37.09,21.323333333333295,36.29
10222,22.1,37.09,21.29,36.433333333333294
10223,22.1,37.09,21.23,36.433333333333294
10224,22.1,37.09,21.1,36.5
10225,22.1,37.09,21.1,36.56
10226,22.1,37.09,21.066666666666695,36.7
10227,22.1,37.1633333333333,21.0,36.76
10228,22.1,37.09,21.0,36.76
10229,22.1,37.03,21.0,36.7
10230,22.1,36.9,20.84,36.545
10231,22.066666666666695,36.723333333333294,20.79,36.5
10232,22.0,36.6633333333333,20.73,36.5
10233,22.0,37.3666666666667,20.6,36.4
10234,22.0,37.56666666666669,20.6,36.4666666666667
10235,22.0,37.3,20.6,36.59
10236,22.066666666666695,40.5,20.6,36.7966666666667
10237,22.23,48.9666666666667,20.7,38.26
10238,22.356666666666698,46.4333333333333,20.76,39.7333333333333
10239,22.5,44.6966666666667,20.89,40.59
10240,22.5,43.5566666666667,20.89,40.59
10241,22.533333333333296,42.1966666666667,20.926666666666698,40.59
10242,22.6,41.2566666666667,21.0,40.53
10243,22.6,40.3333333333333,21.1,40.06
10244,22.6666666666667,40.1333333333333,21.1,40.2666666666667
10245,22.73,40.02666666666669,21.1,40.363333333333294
10246,22.79,39.6933333333333,21.1666666666667,40.09666666666671
10247,22.823333333333295,39.56666666666669,21.2,40.0
10248,22.89,39.6266666666667,21.2,40.2
10249,22.89,39.52666666666669,21.23,40.1266666666667
10250,22.9725,39.2675,21.29,40.0425
10251,23.0,39.03,21.29,39.79
10252,23.033333333333296,38.76,21.29,39.723333333333294
10253,23.033333333333296,38.6266666666667,21.23,39.53
10254,23.1,38.52666666666669,21.2,39.363333333333294
10255,23.033333333333296,38.2666666666667,21.1333333333333,39.29
10256,23.0,38.09,21.066666666666695,39.23
10257,23.0,38.1633333333333,21.0,39.363333333333294
10258,23.0,38.23,20.856666666666698,39.7666666666667
10259,22.926666666666698,38.363333333333294,20.79,40.1
10260,22.89,38.433333333333294,20.6666666666667,40.433333333333294
10261,22.89,38.56,20.6,40.6333333333333
10262,22.79,38.6266666666667,20.5,40.933333333333294
10263,22.79,38.7,20.426666666666698,41.06
10264,22.76,38.73,20.29,41.3266666666667
10265,22.7,38.79,20.29,41.4666666666667
10266,22.7,38.79,20.1666666666667,41.53
10267,22.7,38.79,20.1,41.59
10268,22.6,38.79,20.066666666666695,41.7
10269,22.6,38.79,19.9725,41.7
10270,22.55,38.79,19.89,41.76
10271,22.5,38.79,19.856666666666698,41.79
10272,22.5,38.79,19.79,41.79
10273,22.463333333333296,38.79,19.7,41.9
10274,22.39,38.79,19.7,41.9666666666667
10275,22.39,38.79,19.6666666666667,42.0
10276,22.323333333333295,38.79,19.6,42.0
10277,22.29,38.79,19.5,42.09
10278,22.29,38.79,19.5,42.1633333333333
10279,22.26,38.76,19.5,42.2
10280,22.2,38.7,19.5,42.26
10281,22.2,38.7,19.39,42.23
10282,22.2,38.7,19.323333333333295,42.23
10283,22.1666666666667,38.7,19.29,42.3266666666667
10284,22.1,38.7,19.29,42.4
10285,22.1,38.7,19.2,42.29
10286,22.033333333333296,38.6266666666667,19.2,42.363333333333294
10287,22.0,38.6266666666667,19.1666666666667,42.4
10288,22.0,38.7,19.15,42.475
10289,22.0,38.6266666666667,19.1,42.5
10290,21.9175,38.7,19.1,42.5
10291,21.89,38.7,19.033333333333296,42.5
10292,21.89,38.7,19.1,42.5
10293,21.823333333333295,38.6266666666667,19.033333333333296,42.433333333333294
10294,21.79,38.7,19.0,42.433333333333294
10295,21.79,38.7,19.0,42.5
10296,21.79,38.7,18.89,42.53
10297,21.79,38.7,18.89,42.53
10298,21.76,38.76,18.963333333333296,42.5
10299,21.7,38.76,18.89,42.56
10300,21.7,38.73,18.89,42.59
10301,21.7,38.79,18.89,42.59
10302,21.7,38.79,18.79,42.56
10303,21.6333333333333,38.79,18.79,42.56
10304,21.6,39.06666666666669,18.79,42.7666666666667
10305,21.6,39.4,18.79,43.0266666666667
10306,21.6,39.4666666666667,18.76,43.326666666666696
10307,21.6,39.4,18.745,43.475
10308,21.6,39.4,18.7,43.56
10309,21.525,39.475,18.7,43.6566666666667
10310,21.5,39.7,18.7,43.79
10311,21.6,40.0,18.7,43.9333333333333
10312,21.533333333333296,40.0,18.7,44.06
10313,21.5,40.03,18.7,44.06
10314,21.5,40.03,18.76,44.0
10315,21.5,39.9666666666667,18.79,43.9666666666667
10316,21.5,39.9,18.79,43.9
10317,21.5,39.9,18.823333333333295,43.826666666666696
10318,21.566666666666695,39.8266666666667,18.89,43.9
10319,21.6,39.7,18.89,43.826666666666696
10320,21.6,39.76,18.89,43.9
10321,21.6,39.79,18.963333333333296,44.0
10322,21.6,39.79,18.963333333333296,44.06
10323,21.6,40.03,19.033333333333296,44.3
10324,21.6666666666667,40.223333333333294,19.1,44.8333333333333
10325,21.7,40.53,19.2,45.326666666666696
10326,21.7,40.7966666666667,19.2675,46.0675
10327,21.7,41.1266666666667,19.356666666666698,46.23
10328,21.76,41.2,19.39,46.2633333333333
10329,21.745,41.395,19.463333333333296,46.79
10330,21.79,41.7266666666667,19.6,46.26
10331,21.79,41.933333333333294,19.6,46.3333333333333
10332,21.79,42.36,19.6333333333333,46.4566666666667
10333,21.79,43.6933333333333,19.7,46.99
10334,21.89,44.63,19.79,46.7233333333333
10335,21.89,43.89,19.73,46.4633333333333
10336,21.89,43.1233333333333,19.7,45.9
10337,21.89,42.53,19.76,45.2933333333333
10338,21.89,41.93,19.79,44.49
10339,21.89,41.6566666666667,19.79,44.1566666666667
10340,21.856666666666698,41.2333333333333,19.79,43.7666666666667
10341,21.856666666666698,40.6933333333333,19.79,43.1666666666667
10342,21.79,40.223333333333294,19.76,42.6933333333333
10343,21.79,39.89,19.7,42.36
10344,21.79,39.6333333333333,19.7,41.99
10345,21.79,39.433333333333294,19.7,41.73
10346,21.79,39.1633333333333,19.7,41.495
10347,21.79,39.03,19.6,41.26
10348,21.7,38.845,19.6,41.2
10349,21.7,38.79,19.6,41.1633333333333
10350,21.7,38.73,19.6,41.03
10351,21.7,38.73,19.6,41.0
10352,21.7,38.73,19.6,40.933333333333294
10353,21.6,38.59,19.5,41.0
10354,21.6,38.59,19.5,41.0
10355,21.6,38.59,19.6,40.93
10356,21.6,38.59,19.6,40.73
10357,21.6,38.5,19.6,40.6266666666667
10358,21.6,38.5,19.6,40.6266666666667
10359,21.566666666666695,38.4,19.6,40.59
10360,21.5,38.4,19.6,40.59
10361,21.5,38.23,19.566666666666695,40.363333333333294
10362,21.5,38.1566666666667,19.5,40.29
10363,21.5,38.09,19.5,40.4
10364,21.5,38.09,19.5,40.4666666666667
10365,21.5,38.2,19.5,40.59
10366,21.426666666666698,38.0,19.39,40.033333333333296
10367,21.39,37.46,19.323333333333295,39.5
10368,21.315,37.025,19.29,39.1633333333333
10369,21.29,36.9,19.23,39.03
10370,21.29,37.1566666666667,19.2,39.1266666666667
10371,21.23,37.23,19.1333333333333,39.26
10372,21.2,37.23,19.1666666666667,39.53
10373,21.2,37.6233333333333,19.1666666666667,39.6633333333333
10374,21.29,38.43,19.29,39.8266666666667
10375,21.29,38.29,19.356666666666698,39.9666666666667
10376,21.39,38.36,19.426666666666698,40.1266666666667
10377,21.463333333333296,38.8333333333333,19.566666666666695,40.26
10378,21.6333333333333,39.433333333333294,19.7,40.463333333333296
10379,21.76,39.3,19.8266666666667,40.723333333333294
10380,21.823333333333295,39.09,20.0,40.79
10381,21.963333333333296,39.09,20.066666666666695,40.863333333333294
10382,22.0,39.6566666666667,20.23,40.863333333333294
10383,22.066666666666695,41.3966666666667,20.29,40.93
10384,22.1333333333333,41.0633333333333,20.445,41.2
10385,22.2,40.323333333333295,20.6,41.23
10386,22.29,39.9,20.6,41.29
10387,22.356666666666698,39.76,20.6333333333333,41.6566666666667
10388,22.39,39.79,20.7,41.863333333333294
10389,22.426666666666698,39.7666666666667,20.73,41.723333333333294
10390,22.5,39.7666666666667,20.79,41.463333333333296
10391,22.533333333333296,39.52666666666669,20.79,41.1
10392,22.6,39.3266666666667,20.79,40.9
10393,22.6,39.1633333333333,20.79,40.6633333333333
10394,22.6,39.03,20.79,40.463333333333296
10395,22.6333333333333,38.863333333333294,20.79,40.363333333333294
10396,22.7,38.6566666666667,20.79,40.1566666666667
10397,22.6333333333333,38.363333333333294,20.79,39.9666666666667
10398,22.7,38.29,20.79,39.9
10399,22.6,38.23,20.7,40.03
10400,22.6,38.29,20.6333333333333,40.09
10401,22.6,38.4,20.6,40.1266666666667
10402,22.533333333333296,38.4,20.533333333333296,40.26
10403,22.566666666666695,38.4,20.445,40.5
10404,22.5,38.4666666666667,20.356666666666698,40.59
10405,22.5,38.53,20.29,40.723333333333294
10406,22.426666666666698,38.53,20.2,40.73
10407,22.463333333333296,38.59,20.2,40.863333333333294
10408,22.39,38.6175,20.1,40.933333333333294
10409,22.323333333333295,38.9,20.1,41.06
10410,22.29,39.2,20.0,41.2
10411,22.29,39.2,20.0,41.2
10412,22.29,39.2,19.89,41.29
10413,22.23,39.1266666666667,19.823333333333295,41.29
10414,22.2,39.09,19.76,41.3266666666667
10415,22.2,39.09,19.7,41.4
10416,22.2,39.0,19.6666666666667,41.363333333333294
10417,22.1333333333333,39.0,19.6,41.363333333333294
10418,22.1,39.0,19.6,41.363333333333294
10419,22.033333333333296,38.933333333333294,19.533333333333296,41.29
10420,22.0,38.863333333333294,19.5,41.29
10421,22.0,38.863333333333294,19.5,41.29
10422,22.0,38.9,19.39,41.245
10423,21.926666666666698,38.8266666666667,19.39,41.29
10424,21.89,38.79,19.323333333333295,41.29
10425,21.89,38.79,19.29,41.363333333333294
10426,21.89,38.79,19.29,41.363333333333294
10427,21.815,38.7225,19.26,41.5
10428,21.79,38.7,19.2,41.5
10429,21.79,38.73,19.1666666666667,41.53
10430,21.79,38.79,19.1,41.6633333333333
10431,21.7,38.79,19.1,41.7
10432,21.7,38.79,19.033333333333296,41.6266666666667
10433,21.7,38.79,19.0,41.7
10434,21.7,38.79,19.0,41.7
10435,21.6,38.7,18.89,41.79
10436,21.6,38.7,18.89,41.79
10437,21.6,38.7,18.89,41.933333333333294
10438,21.533333333333296,38.7,18.89,42.0
10439,21.5,38.7,18.856666666666698,42.0
10440,21.5,38.7,18.79,42.0
10441,21.5,38.73,18.79,42.045
