#timestamp,ones,zeros,zeros,zeros,ones,zeros,zeros,zeros,ones,ones,zeros,zeros,zeros,ones,zeros,zeros,zeros,ones,ones,zeros,zeros,zeros,ones,zeros,zeros,zeros,ones, b_w_RS_S_x [rad s^-1], b_w_RS_S_y [rad s^-1], b_w_RS_S_z [rad s^-1], b_a_RS_S_x [m s^-2], b_a_RS_S_y [m s^-2], b_a_RS_S_z [m s^-2]
1403715325572143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012965,0.551561,0.068579
1403715325577143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012965,0.551561,0.068579
1403715325582142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012965,0.551561,0.068579
1403715325587142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012965,0.551561,0.068579
1403715325592143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012965,0.551561,0.068579
1403715325597143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012965,0.551561,0.068579
1403715325602142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012967,0.551563,0.068577
1403715325607142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012967,0.551563,0.068577
1403715325612143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012967,0.551563,0.068577
1403715325617143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012967,0.551563,0.068577
1403715325622142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012967,0.551563,0.068577
1403715325627142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012967,0.551563,0.068577
1403715325632143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012967,0.551563,0.068577
1403715325637142784,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012967,0.551563,0.068577
1403715325642142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012967,0.551563,0.068577
1403715325647142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012967,0.551563,0.068577
1403715325652143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012968,0.551565,0.068576
1403715325657143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012968,0.551565,0.068576
1403715325662142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012968,0.551565,0.068576
1403715325667143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012968,0.551565,0.068576
1403715325672143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012968,0.551565,0.068576
1403715325677143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012968,0.551565,0.068576
1403715325682142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012968,0.551565,0.068576
1403715325687143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012968,0.551565,0.068576
1403715325692142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012968,0.551565,0.068576
1403715325697143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020803,0.076325,-0.012968,0.551565,0.068576
1403715325702142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012969999999999999,0.5515680000000001,0.068574
1403715325707143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012969999999999999,0.5515680000000001,0.068574
1403715325712142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012969999999999999,0.5515680000000001,0.068574
1403715325717143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012969999999999999,0.5515680000000001,0.068574
1403715325722142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012969999999999999,0.5515680000000001,0.068574
1403715325727143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012969999999999999,0.5515680000000001,0.068574
1403715325732142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012969999999999999,0.5515680000000001,0.068574
1403715325737143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012969999999999999,0.5515680000000001,0.068574
1403715325742142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012969999999999999,0.5515680000000001,0.068574
1403715325747142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012969999999999999,0.5515680000000001,0.068574
1403715325752142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012972,0.55157,0.06857200000000001
1403715325757143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012972,0.55157,0.06857200000000001
1403715325762142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012972,0.55157,0.06857200000000001
1403715325767142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012972,0.55157,0.06857200000000001
1403715325772142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012972,0.55157,0.06857200000000001
1403715325777143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012972,0.55157,0.06857200000000001
1403715325782143232,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012972,0.55157,0.06857200000000001
1403715325787142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012972,0.55157,0.06857200000000001
1403715325792143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012972,0.55157,0.06857200000000001
1403715325797143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012972,0.55157,0.06857200000000001
1403715325802142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012974000000000001,0.5515720000000001,0.06857100000000001
1403715325807142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012974000000000001,0.5515720000000001,0.06857100000000001
1403715325812143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012974000000000001,0.5515720000000001,0.06857100000000001
1403715325817143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012974000000000001,0.5515720000000001,0.06857100000000001
1403715325822142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012974000000000001,0.5515720000000001,0.06857100000000001
1403715325827142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012974000000000001,0.5515720000000001,0.06857100000000001
1403715325832143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012974000000000001,0.5515720000000001,0.06857100000000001
1403715325837143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012974000000000001,0.5515720000000001,0.06857100000000001
1403715325842142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012974000000000001,0.5515720000000001,0.06857100000000001
1403715325847142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020804,0.076325,-0.012974000000000001,0.5515720000000001,0.06857100000000001
1403715325852143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012976,0.551574,0.068569
1403715325857143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012976,0.551574,0.068569
1403715325862142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012976,0.551574,0.068569
1403715325867142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012976,0.551574,0.068569
1403715325872143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012976,0.551574,0.068569
1403715325877142784,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012976,0.551574,0.068569
1403715325882142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012976,0.551574,0.068569
1403715325887142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012976,0.551574,0.068569
1403715325892143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012976,0.551574,0.068569
1403715325897142784,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012976,0.551574,0.068569
1403715325902142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012978,0.5515760000000001,0.06856799999999999
1403715325907143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012978,0.5515760000000001,0.06856799999999999
1403715325912143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012978,0.5515760000000001,0.06856799999999999
1403715325917143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012978,0.5515760000000001,0.06856799999999999
1403715325922142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012978,0.5515760000000001,0.06856799999999999
1403715325927143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012978,0.5515760000000001,0.06856799999999999
1403715325932142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012978,0.5515760000000001,0.06856799999999999
1403715325937143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012978,0.5515760000000001,0.06856799999999999
1403715325942142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012978,0.5515760000000001,0.06856799999999999
1403715325947143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012978,0.5515760000000001,0.06856799999999999
1403715325952142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012979,0.551579,0.068566
1403715325957143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012979,0.551579,0.068566
1403715325962142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012979,0.551579,0.068566
1403715325967143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012979,0.551579,0.068566
1403715325972142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012979,0.551579,0.068566
1403715325977143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012979,0.551579,0.068566
1403715325982142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012979,0.551579,0.068566
1403715325987142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012979,0.551579,0.068566
1403715325992142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012979,0.551579,0.068566
1403715325997143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020805,0.076325,-0.012979,0.551579,0.068566
1403715326002142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012981,0.551581,0.068564
1403715326007142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012981,0.551581,0.068564
1403715326012142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012981,0.551581,0.068564
1403715326017143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012981,0.551581,0.068564
1403715326022142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012981,0.551581,0.068564
1403715326027142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012981,0.551581,0.068564
1403715326032143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012981,0.551581,0.068564
1403715326037143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012981,0.551581,0.068564
1403715326042143232,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012981,0.551581,0.068564
1403715326047142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012981,0.551581,0.068564
1403715326052143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012983000000000001,0.551583,0.068563
1403715326057143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012983000000000001,0.551583,0.068563
1403715326062142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012983000000000001,0.551583,0.068563
1403715326067142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012983000000000001,0.551583,0.068563
1403715326072143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012983000000000001,0.551583,0.068563
1403715326077143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012983000000000001,0.551583,0.068563
1403715326082142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012983000000000001,0.551583,0.068563
1403715326087142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012983000000000001,0.551583,0.068563
1403715326092143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012983000000000001,0.551583,0.068563
1403715326097143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012983000000000001,0.551583,0.068563
1403715326102142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012985,0.551585,0.068561
1403715326107142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012985,0.551585,0.068561
1403715326112143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012985,0.551585,0.068561
1403715326117143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012985,0.551585,0.068561
1403715326122142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012985,0.551585,0.068561
1403715326127142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012985,0.551585,0.068561
1403715326132143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012985,0.551585,0.068561
1403715326137142784,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012985,0.551585,0.068561
1403715326142142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012985,0.551585,0.068561
1403715326147142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020806,0.076325,-0.012985,0.551585,0.068561
1403715326152143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012986000000000001,0.5515869999999999,0.06856
1403715326157143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012986000000000001,0.5515869999999999,0.06856
1403715326162142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012986000000000001,0.5515869999999999,0.06856
1403715326167143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012986000000000001,0.5515869999999999,0.06856
1403715326172143104,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012986000000000001,0.5515869999999999,0.06856
1403715326177143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012986000000000001,0.5515869999999999,0.06856
1403715326182142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012986000000000001,0.5515869999999999,0.06856
1403715326187143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012986000000000001,0.5515869999999999,0.06856
1403715326192142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012986000000000001,0.5515869999999999,0.06856
1403715326197143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012986000000000001,0.5515869999999999,0.06856
1403715326202142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012988,0.551589,0.06855800000000001
1403715326207143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012988,0.551589,0.06855800000000001
1403715326212142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012988,0.551589,0.06855800000000001
1403715326217143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012988,0.551589,0.06855800000000001
1403715326222142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012988,0.551589,0.06855800000000001
1403715326227143168,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012988,0.551589,0.06855800000000001
1403715326232142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012988,0.551589,0.06855800000000001
1403715326237143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012988,0.551589,0.06855800000000001
1403715326242142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012988,0.551589,0.06855800000000001
1403715326247142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076325,-0.012988,0.551589,0.06855800000000001
1403715326252142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076324,-0.01299,0.5515909999999999,0.068557
1403715326257143040,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076324,-0.01299,0.5515909999999999,0.068557
1403715326262142976,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076324,-0.01299,0.5515909999999999,0.068557
1403715326267142912,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076324,-0.01299,0.5515909999999999,0.068557
1403715326272142848,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,-0.002221,0.020807,0.076324,-0.01299,0.5515909999999999,0.068557
